rosbagTimestamp,secs,nsecs,x,y
1653580251905883100,1653580251,905306339,-10.039867782437629,-3.775703270308681
1653580252006412300,1653580252,5740404,-10.220221875811296,-3.540701294495032
1653580252106936e3,1653580252,106204986,-10.398627525298346,-3.3111010331824238
1653580252206362600,1653580252,205438613,-10.56325006077079,-3.069871656734463
1653580252308125700,1653580252,307115316,-10.708391703917977,-2.8434306961058256
1653580252406685e3,1653580252,406048536,-10.837444055288895,-2.596698265484107
1653580252506615300,1653580252,506049871,-10.964559846663963,-2.3619566335254176
1653580252605599e3,1653580252,605025291,-11.07476592924014,-2.1434853345600478
1653580252706605e3,1653580252,705355405,-11.169212615980346,-1.9408850545765437
1653580252807035600,1653580252,806458950,-11.250114345554394,-1.7166270704260302
1653580252907659300,1653580252,906708002,-11.315230720823168,-1.4712541884886137
1653580253006334500,1653580253,5815982,-11.364656954652531,-1.2129526637859274
1653580253108212700,1653580253,107668638,-11.410507915576627,-0.9560173618546266
1653580253206857500,1653580253,205610036,-11.444602331787351,-0.6997559864925994
1.6535802533062881e+18,1653580253,305608034,-11.459221568022496,-0.4358518679040284
1653580253405869600,1653580253,405317068,-11.45474044408308,-0.16516292658839665
1653580253506344e3,1653580253,505625247,-11.433730945275709,0.10932299902998965
1653580253605790500,1653580253,605267286,-11.397561162497269,0.3847941121466466
1653580253707270100,1653580253,706514596,-11.347545411494684,0.6564323868237052
1653580253805883400,1653580253,805402994,-11.282761056519714,0.925169480770199
1653580253907153200,1653580253,906438350,-11.206714683488403,1.1908262640080611
1653580254008015e3,1653580254,7290601,-11.123817633257595,1.4467202142785434
1653580254106438e3,1653580254,105636835,-11.02841866994943,1.6974851794382055
1653580254205961200,1653580254,205323219,-10.921726175599543,1.9409914157697754
1653580254306618600,1653580254,305973529,-10.803797454475907,2.179622764898636
1653580254405482e3,1653580254,405159473,-10.677962495634041,2.4112981300767964
1653580254505645e3,1653580254,505219697,-10.54409264336873,2.637352405776383
1653580254606577e3,1653580254,605813741,-10.402060904535219,2.856892461437915
1653580254706296800,1653580254,705573320,-10.253923335685725,3.0712813863464783
1653580254811081200,1653580254,810003995,-10.101613153557805,3.281828982406645
1653580254907403e3,1653580254,906556606,-9.945851579508998,3.4865181783721892
1653580255006737200,1653580255,5972146,-9.786212528017241,3.686734006189739
1653580255107631e3,1653580255,106297016,-9.622277845968146,3.882711168219058
1653580255206563600,1653580255,205837011,-9.453639079036758,4.07577583260416
1653580255307986e3,1653580255,306737661,-9.282079753721627,4.26501004956029
1653580255406298600,1653580255,405672550,-9.108179844307632,4.45173790717526
1653580255505821200,1653580255,505295038,-8.933561198851992,4.632856277413149
1653580255610270500,1653580255,609246969,-8.754284348346596,4.803266140666577
1653580255706847200,1653580255,705559492,-8.577520827949431,4.973442601352977
1653580255806642200,1653580255,805969953,-8.404570023778296,5.146744080016583
1653580255905833200,1653580255,905326366,-8.237718958355238,5.321970378270714
1653580256007067100,1653580256,6242752,-8.076911981904761,5.499067510643499
1653580256108370200,1653580256,107322454,-7.922061478874456,5.6779756055258765
1653580256206727e3,1653580256,206044435,-7.774142289417919,5.857539539098266
1653580256306325800,1653580256,305467605,-7.634042268991412,6.037753470932327
